orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",2,3,3
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",18,15,14
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",20,19,17
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",37,37,38
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",21,24,24
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",27,28,30
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",14,13,14
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",56,61,57
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",16,16,13
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",97,98,102
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",19,20,17
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",161,152,153
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",54,48,48
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",147,140,141
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",80,77,79
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",128,153,148
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",71,79,80
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,3,2
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",11,10,11
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",173,153,160
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",85,73,73
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",89,101,102
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",65,72,72
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",75,78,78
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",55,53,54
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",50,61,64
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",57,66,65
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.OMVFa98P0Yg,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",,1,2
Kenya,Busia County,Butula Sub County,Marachi West Ward,Bumala-A Health Centre,M60SMSo4OLr,Bumala-A Health Centre,Keipsl15823,,Hyvw9VnZ2ch.GnpJeq2XENE,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Male, Positive",,,3
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,2,2
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",,4,4
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",,1,2
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",2,,
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,1
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",4,3,3
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",11,10,10
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",14,10,10
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",4,3,2
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",12,12,9
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",4,2,4
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",10,11,11
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",1,3,2
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",4,8,10
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",,1,
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",4,1,
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",4,3,3
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,1,2
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",3,4,3
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",,1,
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",2,2,3
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,,1
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",,3,3
Kenya,Busia County,Butula Sub County,Marachi Central Ward,Bumutiru Dispensary,naKEpwTPUs6,Bumutiru Dispensary,Keipsl15826,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",2,1,1
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,1
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",1,1,1
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",1,1,3
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",4,4,4
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,1,1
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",5,4,5
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",2,2,3
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",6,7,7
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",3,2,3
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",2,2,2
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",2,3,3
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",1,1,1
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",1,1,1
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",2,2,2
Kenya,Busia County,Butula Sub County,Marachi West Ward,Burinda Dispensary,EBUpTsxhvK9,Burinda Dispensary,Keipsl15830,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,1
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,,
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,1
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",,,1
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",,1,1
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",4,7,6
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",10,9,12
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",4,4,3
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",10,14,17
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",3,4,4
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",9,12,12
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",2,2,3
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",3,2,4
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",4,3,4
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",,,1
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,1
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",,2,2
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,1,1
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,,
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",,1,1
Kenya,Busia County,Matayos Sub County,Burumba Ward,Burumba Dispensary,UyiaY8Scno8,Burumba Dispensary,Keipsl21041,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,1,1
Kenya,Busia County,Bunyala Sub County,Bunyala Central Ward,Busagwa Dispensary,lUxlJ1CB4LA,Busagwa Dispensary,Keipsl21037,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",,1,1
Kenya,Busia County,Bunyala Sub County,Bunyala Central Ward,Busagwa Dispensary,lUxlJ1CB4LA,Busagwa Dispensary,Keipsl21037,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",1,1,1
Kenya,Busia County,Bunyala Sub County,Bunyala Central Ward,Busagwa Dispensary,lUxlJ1CB4LA,Busagwa Dispensary,Keipsl21037,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",,1,1
Kenya,Busia County,Bunyala Sub County,Bunyala Central Ward,Busagwa Dispensary,lUxlJ1CB4LA,Busagwa Dispensary,Keipsl21037,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",3,1,1
Kenya,Busia County,Bunyala Sub County,Bunyala Central Ward,Busagwa Dispensary,lUxlJ1CB4LA,Busagwa Dispensary,Keipsl21037,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",,6,6
