orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isbania Prevention Centre,dwsqnJOgFCH,Isbania Prevention Centre,20019,Stand alone VCT,F6gxWRewVEy,Total Tested,,,166,179,225
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Isibania Mission Health Centre,wKoJ3NCXobv,Isibania Mission Health Centre,13624,,F6gxWRewVEy,Total Tested,,,18,18,48
Kenya,Migori County,Kuria West Sub County,Isibania Ward,Isibania Sub-District Hospital,gFC5kCFDDqG,Isibania Sub-District Hospital,13625,,F6gxWRewVEy,Total Tested,,,190,167,285
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Isumba Dispensary,Wmm9bP13tUz,Isumba Dispensary,19991,Shibuli Bukura Road Branch left the bridge to Isumba,F6gxWRewVEy,Total Tested,,,15,14,15
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Itete Dispensary,DnoqaWqpOTa,Itete Dispensary,25720,,F6gxWRewVEy,Total Tested,,,12,12,27
Kenya,Kakamega County,Shinyalu Sub County,Murhanda Ward,Ivochio Dispensary,iw6A6nx6ugM,Ivochio Dispensary,21089,,F6gxWRewVEy,Total Tested,,,17,14,27
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Ivona Wayside Clinic,WiLq3ZTB8kR,Ivona Wayside Clinic,15905,,F6gxWRewVEy,Total Tested,,,17,10,8
Kenya,Kakamega County,Mumias West Sub County,Mumias Central Ward,Jamia Medical Centre,IPuJB69xbia,Jamia Medical Centre,15906,,F6gxWRewVEy,Total Tested,,,36,36,36
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Jehovah Rapha Clinic,c1D3OxuWoci,Jehovah Rapha Clinic,18825,private clinic,F6gxWRewVEy,Total Tested,,,57,22,25
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Jevros Clinic,naa6PTuNZM4,Jevros Clinic,13635,,F6gxWRewVEy,Total Tested,,,65,79,97
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Joy Medical Clinic-Chuka,rbJ5LO7ERm6,Joy Medical Clinic-Chuka,19952,Chuka Next to Gulf petrol station,F6gxWRewVEy,Total Tested,,,15,15,14
Kenya,Tharaka Nithi County,Igambangombe Sub County,Mariani Ward,Kaanwa Dispensary,GeQ8joSYNcm,Kaanwa Dispensary,12119,,F6gxWRewVEy,Total Tested,,,26,44,55
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Kaare Dispensary,vjX2moFDHOH,Kaare Dispensary,12120,,F6gxWRewVEy,Total Tested,,,34,20,38
Kenya,Kakamega County,Malava Sub County,South Kabras Ward,Kabras Action Group (KAG) Clinic,cF0K8EuM8Q7,Kabras Action Group (KAG) Clinic,16164,,F6gxWRewVEy,Total Tested,,,6,5,5
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kabururu Dispensary,K5G6E7PhwOy,Kabururu Dispensary,17766,,F6gxWRewVEy,Total Tested,,,23,28,33
Kenya,Migori County,Nyatike Sub County,North Kadem Ward,Kabuto Dispensary,WDe0umtdbif,Kabuto Dispensary,13639,,F6gxWRewVEy,Total Tested,,,35,50,136
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Kadem Tb & Leprosy Dispensary,Z7ruKy2DyTa,Kadem Tb & Leprosy Dispensary,13640,,F6gxWRewVEy,Total Tested,,,48,43,89
Kenya,Tharaka Nithi County,Tharaka North Sub County,Mukothima Ward,Kageni Med Clinic,m0lFvsOPgCE,Kageni Med Clinic,12124,,F6gxWRewVEy,Total Tested,,,13,18,21
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kajiampau Dispensary,B83KA3i0RGa,Kajiampau Dispensary,12131,,F6gxWRewVEy,Total Tested,,,23,26,24
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kajuki Health Centre,R3tvYrwsSZA,Kajuki Health Centre,12132,,F6gxWRewVEy,Total Tested,,,48,88,56
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Kakamega County General Hospital,Hz3BwMUktOJ,Kakamega County General Hospital,15915,,F6gxWRewVEy,Total Tested,,,71,614,578
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Kakamega Forest Dispensary,kWzAmRGUHal,Kakamega Forest Dispensary,15914,,F6gxWRewVEy,Total Tested,,,13,37,38
Kenya,Tharaka Nithi County,Tharaka North Sub County,Mukothima Ward,Kamacabi Dispensary,W6fZy2RRoRD,Kamacabi Dispensary,12158,,F6gxWRewVEy,Total Tested,,,27,16,27
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Kamagambo SDA Dispensary,g5KpbX9mwwJ,Kamagambo SDA Dispensary,13649,This is Faith Based Organization (FBO) and is aTier 2.,F6gxWRewVEy,Total Tested,,,21,36,22
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Kamaguna Dispensary,pNYgYqg8zbL,Kamaguna Dispensary,16239,,F6gxWRewVEy,Total Tested,,,8,8,9
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kamaindi Dispensary,vpe1oyTwS9P,Kamaindi Dispensary,12159,,F6gxWRewVEy,Total Tested,,,7,11,24
Kenya,Tharaka Nithi County,Tharaka South Sub County,Chiakagira Ward,Kamanyaki Health centre,s04uETfendI,Kamanyaki Health centre,12161,,F6gxWRewVEy,Total Tested,,,16,21,22
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Kamashia Dispensary,BEjIOW8DUVY,Kamashia Dispensary,18802,About 5km along Ekero - Butere road.,F6gxWRewVEy,Total Tested,,,14,23,26
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kambandi Dispensary,s11x854JKz0,Kambandi Dispensary,12162,,F6gxWRewVEy,Total Tested,,,30,46,48
Kenya,Kakamega County,Shinyalu Sub County,Isukha North Ward,Kambiri Health Centre,qknYkm1vsuY,Kambiri Health Centre,15916,,F6gxWRewVEy,Total Tested,,,38,75,133
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kamonka Dispensary,IwUj1UR70EF,Kamonka Dispensary,21844,,F6gxWRewVEy,Total Tested,,,13,14,22
Kenya,Migori County,Uriri Sub County,South Kanyamkago Ward,Kamsaki Dispensary,o1NKhDaCZwt,Kamsaki Dispensary,21411,,F6gxWRewVEy,Total Tested,,,19,16,74
Kenya,Kakamega County,Malava Sub County,West Kabras Ward,Kamuchisu Dispensary,HS7PZGZvTEP,Kamuchisu Dispensary,20674,Dispensary,F6gxWRewVEy,Total Tested,,,15,15,10
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Kamwathu Dispensary,oii4V7vuPXN,Kamwathu Dispensary,12170,,F6gxWRewVEy,Total Tested,,,13,6,11
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kamwimbi Dispensary,vK0jYGSOYc5,Kamwimbi Dispensary,20561,,F6gxWRewVEy,Total Tested,,,10,10,15
Kenya,Kakamega County,Lurambi Sub County,Sheywe Ward,KANCO DIC Kakamega,ZZujQQAMYSq,KANCO DIC Kakamega,21802,,F6gxWRewVEy,Total Tested,,,83,491,132
Kenya,Migori County,Nyatike Sub County,Kaler Ward,Kanga Onditi Dispensary,VdCMsRPURzu,Kanga Onditi Dispensary,21395,Situated in Kaler Division Nyatike Sub-county,F6gxWRewVEy,Total Tested,,,21,15,29
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Kangeso Dispensary,WfFj7AViPVL,Kangeso Dispensary,22980,Kangeso Dispensary is located in South Kamagambo Ward 5km from Ngere,F6gxWRewVEy,Total Tested,,,57,39,54
Kenya,Tharaka Nithi County,Igambangombe Sub County,Mariani Ward,Kangutu Dispensary,N3v3qa6ejVS,Kangutu Dispensary,20559,,F6gxWRewVEy,Total Tested,,,25,11,20
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Kanyuru Dispensary,eU5yfWYenMm,Kanyuru Dispensary,12188,,F6gxWRewVEy,Total Tested,,,15,13,9
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Karandini Dispensary,Hw1FY6AaJth,Karandini Dispensary,12196,,F6gxWRewVEy,Total Tested,,,6,11,16
Kenya,Migori County,Nyatike Sub County,Kachien'g Ward,Karungu Sub-County Hospital,NRf14PUD9xc,Karungu Sub-County Hospital,13656,,F6gxWRewVEy,Total Tested,,,69,224,264
Kenya,Tharaka Nithi County,Tharaka North Sub County,Gatunga Ward,Kathangacini Dispensary,jSOWQUkhPVF,Kathangacini Dispensary,12222,,F6gxWRewVEy,Total Tested,,,18,39,50
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kathathani Medical Clinic,cw60Sjxkr6J,Kathathani Medical Clinic,19992,,F6gxWRewVEy,Total Tested,,,31,38,35
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Kathwana Dispensary,FGwxZpz0C4h,Kathwana Dispensary,23379,,F6gxWRewVEy,Total Tested,,,24,28,26
Kenya,Migori County,Kuria East Sub County,Nyabasi West Ward,Kebaroti Dispensary,Vou0bW8kFvq,Kebaroti Dispensary,13659,,F6gxWRewVEy,Total Tested,,,26,38,40
Kenya,Migori County,Kuria East Sub County,Nyabasi East Ward,Kegonga Sub County Hospital,NoZjHcIDHGW,Kegonga Sub County Hospital,13663,,F6gxWRewVEy,Total Tested,,,82,119,136
Kenya,Migori County,Kuria West Sub County,Bukira East Ward,Kehancha Mother and Child Hospital,bSxPFKvm0Qh,Kehancha Mother and Child Hospital,13665,,F6gxWRewVEy,Total Tested,,,69,66,28
Kenya,Migori County,Kuria West Sub County,Bukira East Ward,Kehancha Sub County Hospital,dwu3NQizNkT,Kehancha Sub County Hospital,13726,Located in Kehancha town,F6gxWRewVEy,Total Tested,,,153,258,310
Kenya,Migori County,Kuria East Sub County,Nyabasi West Ward,Kemakoba Dispensary,ZZlixwQkaOH,Kemakoba Dispensary,20247,,F6gxWRewVEy,Total Tested,,,105,28,55
Kenya,Kakamega County,Matungu Sub County,Khalaba Ward,Khalaba Health Centre,r5bAjjkOcRq,Khalaba Health Centre,15931,,F6gxWRewVEy,Total Tested,,,67,78,117
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Kharanda Health Centre,vK6NKz2Sr8B,Kharanda Health Centre,15934,,F6gxWRewVEy,Total Tested,,,15,35,78
Kenya,Kakamega County,Mumias East Sub County,East Wanga Ward,Khaunga Dispensary,hbWUwbyiJhb,Khaunga Dispensary,15936,,F6gxWRewVEy,Total Tested,,,23,60,83
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Khwisero Level IV Hospital,kyuG50xCh7R,Khwisero Level IV Hospital,15940,,F6gxWRewVEy,Total Tested,,,31,113,98
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Kiairugu Dispensary,lIb3B26lHD1,Kiairugu Dispensary,12270,,F6gxWRewVEy,Total Tested,,,24,33,29
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kiamakima Community Hospital,vztf6edCgrN,Kiamakima Community Hospital,26399,,F6gxWRewVEy,Total Tested,,,6,6,6
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Kiamuchairu Health Centre,ijkWLvIGDoy,Kiamuchairu Health Centre,12272,,F6gxWRewVEy,Total Tested,,,29,23,28
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kiamuchii Dispensary,F7l9HXY2HWw,Kiamuchii Dispensary,12273,,F6gxWRewVEy,Total Tested,,,11,25,19
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Kiangondu Dispensary,TpILSUucrQK,Kiangondu Dispensary,12277,,F6gxWRewVEy,Total Tested,,,22,33,28
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Kibugua Health Centre,K2ONWpvXjM9,Kibugua Health Centre,12288,,F6gxWRewVEy,Total Tested,,,87,115,146
Kenya,Tharaka Nithi County,Tharaka South Sub County,Marimanti Ward,Kibunga Sub-District Hospital,WCjUg04KkUY,Kibunga Sub-District Hospital,23887,,F6gxWRewVEy,Total Tested,,,34,23,84
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Kieni Model Health Centre (Maara),GaO6Sb8DwmG,Kieni Model Health Centre (Maara),12295,,F6gxWRewVEy,Total Tested,,,55,38,57
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kiereni Dispensary,VKU1Pm3yNeW,Kiereni Dispensary,12297,,F6gxWRewVEy,Total Tested,,,27,34,45
Kenya,Tharaka Nithi County,Muthambi Sub County,Mitheru Ward,Kiini Health Centre,edCkgw4bfVq,Kiini Health Centre,12301,,F6gxWRewVEy,Total Tested,,,25,24,19
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Kilingili Health Centre,DdPmglUPme3,Kilingili Health Centre,15945,,F6gxWRewVEy,Total Tested,,,27,27,107
Kenya,Kakamega County,Malava Sub County,Chemuche Ward,Kimangeti Dispensary,UVRLJhXsWSL,Kimangeti Dispensary,15949,,F6gxWRewVEy,Total Tested,,,55,24,56
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Kipingi Dispensary,LPKh4nXw3jE,Kipingi Dispensary,16269,,F6gxWRewVEy,Total Tested,,,39,32,78
Kenya,Tharaka Nithi County,Chuka Sub County,Mugwe Ward,Kirege Dispensary,yPd2OtsR8cg,Kirege Dispensary,22198,,F6gxWRewVEy,Total Tested,,,9,7,7
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Kiriani Dispensary,RCKhWGu0cT2,Kiriani Dispensary,12331,,F6gxWRewVEy,Total Tested,,,3,3,3
Kenya,Tharaka Nithi County,Mwimbi Sub County,Ganga Ward,Kirumi Dispensary,nqq2iD62e4b,Kirumi Dispensary,12339,,F6gxWRewVEy,Total Tested,,,25,15,23
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Kisembe Dispensary,AKCk8JAY0dK,Kisembe Dispensary,20044,Dispesary,F6gxWRewVEy,Total Tested,,,21,21,28
Kenya,Migori County,Suna West Sub County,Waseweta II Ward,Kitbul Dispensary,xqRqPmQi1h8,Kitbul Dispensary,22986,In operation,F6gxWRewVEy,Total Tested,,,26,98,86
Kenya,Migori County,Rongo Sub County,South Kamagambo Ward,Kitere Health Centre,f3XukP1v8uT,Kitere Health Centre,17341,,F6gxWRewVEy,Total Tested,,,77,72,90
Kenya,Migori County,Nyatike Sub County,North Kadem Ward,Kituka Dispensary,syMX95GoW0g,Kituka Dispensary,13706,,F6gxWRewVEy,Total Tested,,,33,45,83
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Kochola Dispensary,CriwA8mhWOo,Kochola Dispensary,20134,,F6gxWRewVEy,Total Tested,,,22,82,81
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Kohanga Dispensary,bh3DHfmuWO6,Kohanga Dispensary,21102,,F6gxWRewVEy,Total Tested,,,34,15,24
Kenya,Migori County,Awendo Sub County,Central Sakwa Ward,Kokuro Dispensary,KUg15TTZIae,Kokuro Dispensary,26174,,F6gxWRewVEy,Total Tested,,,20,15,20
Kenya,Migori County,Uriri Sub County,North Kanyamkago Ward,Koloo Dispensary,iX9MCYrhHOP,Koloo Dispensary,17038,,F6gxWRewVEy,Total Tested,,,36,67,99
Kenya,Migori County,Uriri Sub County,South Kanyamkago Ward,Kolwal Dispensary,Cm5Cyjgr17X,Kolwal Dispensary,17344,,F6gxWRewVEy,Total Tested,,,20,16,133
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Komarock Healthcare-Kathwana,WLH8k3xFNq9,Komarock Healthcare-Kathwana,24342,Hospital,F6gxWRewVEy,Total Tested,,,214,236,209
Kenya,Tharaka Nithi County,Chuka Sub County,Karingani Ward,Komarock Modern Health Care Chuka,k2R6OXRR45q,Komarock Modern Health Care Chuka,26971,,F6gxWRewVEy,Total Tested,,,30,24,48
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Kombato Dispensary,WPhMyqa7tMP,Kombato Dispensary,16270,,F6gxWRewVEy,Total Tested,,,37,29,83
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Kombe Dispensary,KpXqE32Rm1d,Kombe Dispensary,13713,,F6gxWRewVEy,Total Tested,,,30,46,60
Kenya,Migori County,Kuria West Sub County,Bukira Central/Ikerege Ward,Komomange Dispensary,IzN5bIUYzYC,Komomange Dispensary,13715,,F6gxWRewVEy,Total Tested,,,31,18,35
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Komosoko Dispensary,gX7mPV9tfav,Komosoko Dispensary,13716,,F6gxWRewVEy,Total Tested,,,22,27,50
Kenya,Migori County,Kuria East Sub County,Nyabasi West Ward,Komotobo Mission Health Centre,x9Jr09a3JDh,Komotobo Mission Health Centre,13717,,F6gxWRewVEy,Total Tested,,,15,26,18
Kenya,Kakamega County,Likuyani Sub County,Kongoni Ward,Kongoni Health Centre,iIngX6G2Ezq,Kongoni Health Centre,15955,,F6gxWRewVEy,Total Tested,,,19,65,91
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Dispensary (CHAK),MQcFGwW1QsE,Kopanga Dispensary (CHAK),13718,Situated in Suba West division and its a FBO Facility,F6gxWRewVEy,Total Tested,,,57,81,87
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Dispensary (GOK),TEaArK0Tnqb,Kopanga Dispensary (GOK),22985,Situated in Wasimbete Ward,F6gxWRewVEy,Total Tested,,,37,21,47
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Koromaiti Community Dispensary,BBix5kzk7EG,Koromaiti Community Dispensary,21777,A GOK owned out patient facility.,F6gxWRewVEy,Total Tested,,,17,17,25
Kenya,Migori County,Kuria East Sub County,Nyabasi East Ward,Kugitimo Health Centre,SZnkrFoimi2,Kugitimo Health Centre,13723,,F6gxWRewVEy,Total Tested,,,50,45,72
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Kuja Dispensary,aWpElDmioIw,Kuja Dispensary,13724,,F6gxWRewVEy,Total Tested,,,101,94,101
Kenya,Kakamega County,Malava Sub County,East Kabras Ward,Kuvasali Health Centre,El8fBMbWcrO,Kuvasali Health Centre,15959,,F6gxWRewVEy,Total Tested,,,20,53,62
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Kwoyo Kodalo Dispensary,FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,,F6gxWRewVEy,Total Tested,,,93,132,106
Kenya,Migori County,Suna West Sub County,Ragana-oruba Ward,Ladopharma Medical Centre,da146mwBnPv,Ladopharma Medical Centre,18898,Situated in Suba Central and a private clinic.,F6gxWRewVEy,Total Tested,,,102,100,31
Kenya,Migori County,Uriri Sub County,West Kanyamkago Ward,LELA Dispensary,l8kHGX9lQlb,LELA Dispensary,20384,,F6gxWRewVEy,Total Tested,,,118,118,113
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Likuyani Sub-County Hospital,AbSJUr5oge2,Likuyani Sub-County Hospital,15961,,F6gxWRewVEy,Total Tested,,,59,155,181
Kenya,Migori County,Awendo Sub County,South Sakwa Ward,LIZA MEDICAL CLINIC,WYBnQBo5d0R,LIZA MEDICAL CLINIC,21707,,F6gxWRewVEy,Total Tested,,,7,7,7
Kenya,Kakamega County,Matungu Sub County,Namamali Ward,Lubanga Dispensary,qZ6BE3zBvqk,Lubanga Dispensary,20671,,F6gxWRewVEy,Total Tested,,,5,35,37
Kenya,Kakamega County,Lugari Sub County,Lugari Ward,Lugari Forest Dispensary,QwmMZVZSkRy,Lugari Forest Dispensary,15964,,F6gxWRewVEy,Total Tested,,,17,12,71
Kenya,Kakamega County,Butere Sub County,Marama North Ward,Lukohe Health Centre,ZhDOwErGfV4,Lukohe Health Centre,17298,,F6gxWRewVEy,Total Tested,,,16,38,36
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,Lumakanda County Hospital,k0yug2XqYRT,Lumakanda County Hospital,15969,,F6gxWRewVEy,Total Tested,,,58,108,286
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Lumani Dispensary,r8z0MeOdroa,Lumani Dispensary,15970,,F6gxWRewVEy,Total Tested,,,11,40,35
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Lumino Dispensary,Z65JvisTm4o,Lumino Dispensary,18624,,F6gxWRewVEy,Total Tested,,,16,16,31
Kenya,Kakamega County,Matungu Sub County,Namamali Ward,Lung'anyiro Health Centre,V4mRikko5vW,Lung'anyiro Health Centre,15972,,F6gxWRewVEy,Total Tested,,,66,150,117
Kenya,Kakamega County,Lugari Sub County,Lugari Ward,Lunyito Dispensary,zvicDsjeRbr,Lunyito Dispensary,15974,,F6gxWRewVEy,Total Tested,,,31,31,36
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Lusheya Health Centre,vlaFA7e0Boh,Lusheya Health Centre,15977,,F6gxWRewVEy,Total Tested,,,15,72,115
Kenya,Kakamega County,Matungu Sub County,Khalaba Ward,Lutasio Health Centre,L63SjuByzdr,Lutasio Health Centre,25699,,F6gxWRewVEy,Total Tested,,,11,32,32
Kenya,Kakamega County,Navakholo Sub County,Bunyala East Ward,Lutaso Dispensary,TtPo1TF1tpl,Lutaso Dispensary,15978,,F6gxWRewVEy,Total Tested,,,14,12,22
Kenya,Migori County,Suna East Sub County,Suna Central Ward,LVCT Dice Clinic Migori,zrSaMWQz90i,LVCT Dice Clinic Migori,18897,MARPS intervention clinic,F6gxWRewVEy,Total Tested,,,84,102,229
Kenya,Migori County,Rongo Sub County,North Kamagambo Ward,Lwala Community Hospital,Z4h8itV1gpt,Lwala Community Hospital,13740,,F6gxWRewVEy,Total Tested,,,390,217,308
Kenya,Migori County,Uriri Sub County,South Kanyamkago Ward,Lwala Nyarago Dispensary,rM1H5pFO7j6,Lwala Nyarago Dispensary,20385,,F6gxWRewVEy,Total Tested,,,42,40,55
Kenya,Migori County,Nyatike Sub County,North Kadem Ward,Lwanda Dispensary,YFSNlKvGVDj,Lwanda Dispensary,13741,,F6gxWRewVEy,Total Tested,,,37,98,90
Kenya,Kakamega County,Shinyalu Sub County,Isukha North Ward,Lyson Manyatta Medical and Laboratory Services LTD,oURVOdCUf6Z,Lyson Manyatta Medical and Laboratory Services LTD,20077,,F6gxWRewVEy,Total Tested,,,43,28,59
Kenya,Kakamega County,Butere Sub County,Marenyo-shianda Ward,Mabole Health Centre,dkDsAHgijLc,Mabole Health Centre,17297,,F6gxWRewVEy,Total Tested,,,17,40,66
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Mabusi Health Centre,aTrw18DrKW1,Mabusi Health Centre,15983,,F6gxWRewVEy,Total Tested,,,43,97,92
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Macalder Mission Dispensary,QzrC7FpTOCf,Macalder Mission Dispensary,13744,,F6gxWRewVEy,Total Tested,,,30,24,62
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Macalder Sub-County Hospital,BXOrXdOZoWE,Macalder Sub-County Hospital,13745,,F6gxWRewVEy,Total Tested,,,45,179,204
Kenya,Migori County,Kuria East Sub County,Nyabasi West Ward,Maeta Dispensary,Dl3IhHA46dv,Maeta Dispensary,22113,,F6gxWRewVEy,Total Tested,,,30,39,59
Kenya,Migori County,Suna West Sub County,Wiga Ward,Magacha dispensary,WE4BRsTQFL4,Magacha dispensary,22092,,F6gxWRewVEy,Total Tested,,,15,15,17
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Magenka Dispensary,CI9YUNiNvOM,Magenka Dispensary,12443,,F6gxWRewVEy,Total Tested,,,6,6,6
Kenya,Tharaka Nithi County,Muthambi Sub County,Mitheru Ward,Magundu Dispensary,TT3kyK0Iam5,Magundu Dispensary,12444,,F6gxWRewVEy,Total Tested,,,10,10,10
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Magutuni District Hospital,fXf88nqZeKn,Magutuni District Hospital,12445,Magutuni Keria Road,F6gxWRewVEy,Total Tested,,,42,29,40
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Mahanga Dispensary (Lugari),mzlrz5MPNNj,Mahanga Dispensary (Lugari),15987,,F6gxWRewVEy,Total Tested,,,13,18,34
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,Majengo Dispensary,lbpwWBn36iE,Majengo Dispensary,15988,,F6gxWRewVEy,Total Tested,,,10,23,29
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Majira Dispensary,dKITOqGbRyb,Majira Dispensary,17891,Located at majira market,F6gxWRewVEy,Total Tested,,,41,47,42
Kenya,Tharaka Nithi County,Igambangombe Sub County,Igambang'ombe Ward,Makanyanga Dispensary,hPnxMx30ap7,Makanyanga Dispensary,21940,,F6gxWRewVEy,Total Tested,,,24,37,35
Kenya,Migori County,Kuria East Sub County,Ntimaru West Ward,Makararangwe Dispensary,mr3btxzpInp,Makararangwe Dispensary,13758,,F6gxWRewVEy,Total Tested,,,85,60,153
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Makengi Dispensary (Maara),KSAZU4gswwQ,Makengi Dispensary (Maara),16645,,F6gxWRewVEy,Total Tested,,,27,27,27
Kenya,Kakamega County,Mumias East Sub County,Malaha/Isongo/Makunga Ward,Makunga Sub-County Hospital,WHog7fSSmKt,Makunga Sub-County Hospital,15991,,F6gxWRewVEy,Total Tested,,,25,77,172
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Makuri Dispensary,hTxyHlPCIlJ,Makuri Dispensary,20903,,F6gxWRewVEy,Total Tested,,,6,4,3
Kenya,Kakamega County,Shinyalu Sub County,Murhanda Ward,Makuyi Dispensary,dijRu26g4EB,Makuyi Dispensary,21695,,F6gxWRewVEy,Total Tested,,,18,10,36
Kenya,Kakamega County,Mumias East Sub County,Malaha/Isongo/Makunga Ward,Malaha Dispensary,sS7IzDF2Tm1,Malaha Dispensary,17150,,F6gxWRewVEy,Total Tested,,,17,44,85
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Malava Sub County Hospital,pxlVNltvIME,Malava Sub County Hospital,15996,,F6gxWRewVEy,Total Tested,,,41,314,708
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Malekha Dispensary,CceWNo4yXvT,Malekha Dispensary,15997,,F6gxWRewVEy,Total Tested,,,8,33,22
Kenya,Kakamega County,Malava Sub County,Chemuche Ward,Malichi Dispensary,DP72aqL87cB,Malichi Dispensary,20843,,F6gxWRewVEy,Total Tested,,,11,12,9
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Mama Fridah Clinic,FhJyGii0JLR,Mama Fridah Clinic,13763,,F6gxWRewVEy,Total Tested,,,41,41,41
Kenya,Kakamega County,Malava Sub County,Manda-shivanga Ward,Manda Dispensary,S0pNUj8UTsw,Manda Dispensary,17681,,F6gxWRewVEy,Total Tested,,,24,50,63
Kenya,Kakamega County,Butere Sub County,Marama South Ward,Manyala Sub County Hospital,Jq3sWm3tMJy,Manyala Sub County Hospital,15999,,F6gxWRewVEy,Total Tested,,,43,104,108
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Mapengo Dispensary,M6xawHYldR7,Mapengo Dispensary,16000,,F6gxWRewVEy,Total Tested,,,12,20,12
