orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Kituka Dispensary,pyk531JpVxM,Kituka Dispensary,Keipsl13706,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,47.0,34.0,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Koloo Dispensary,pSjsVckrD51,Koloo Dispensary,Keipsl17038,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,23.0,77.0,
Kenya,Migori County,Uriri Sub County,South kanyamkago Ward,Kolwal Dispensary,wVxQtfoJShA,Kolwal Dispensary,Keipsl17344,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,11.0,13.0,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Kombato Dispensary,YI0MFazdBHW,Kombato Dispensary,Keipsl16270,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,9.0,25.0,
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Kombe Dispensary,QTTmbcbP8a6,Kombe Dispensary,Keipsl13713,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,7.0,25.0,
Kenya,Kakamega County,Likuyani Sub County,Kongoni Ward,Kongoni Health Centre,e48dz4Da7V7,Kongoni Health Centre,Keipsl15955,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,52.0,112.0,115.0
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Health Center,jz9KXBujHdF,Kopanga Health Center,Keipsl13718,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,18.0,51.0,
Kenya,Migori County,Kuria East Sub County,Nyabasi east Ward,Kugitimo Health Centre,ChQAs6QIIx6,Kugitimo Health Centre,Keipsl13723,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,55.0,68.0,
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kuja Dispensary,UnyvMEmlSmI,Kuja Dispensary,Keipsl13724,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,8.0,52.0,
Kenya,Migori County,Kuria West Sub County,Bukira east Ward,Kuria District Hospital,wD9WA5ruFNS,Kuria District Hospital,Keipsl13726,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,155.0,307.0,
Kenya,Kakamega County,Malava Sub County,East Kabras Ward,Kuvasali Health Centre,F86anlKYGLB,Kuvasali Health Centre,Keipsl15959,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,50.0,55.0,88.0
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Kwoyo Kodalo Dispensary,z9CHYVWxXHN,Kwoyo Kodalo Dispensary,Keipsl13729,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,31.0,64.0,
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Likuyani Sub-District Hospital,T5awNzefJtf,Likuyani Sub-District Hospital,Keipsl15961,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,122.0,196.0,259.0
Kenya,Kakamega County,Lugari Sub County,Lugari Ward,Lugari Forest Dispensary,q8znTM8JACP,Lugari Forest Dispensary,Keipsl15964,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,34.0,71.0,74.0
Kenya,Kakamega County,Butere Sub County,Marama North Ward,Lukoye Health Centre,wsVpP7cNEGj,Lukoye Health Centre,Keipsl17298,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,12.0,14.0,22.0
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,Lumakanda District Hospital,amCtSjdsZZQ,Lumakanda District Hospital,Keipsl15969,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,133.0,145.0,210.0
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Lumani Dispensary,ybq8gAIlstS,Lumani Dispensary,Keipsl15970,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,44.0,64.0,78.0
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Lumino Dispensary,G2PCEfTaPmS,Lumino Dispensary,Keipsl18624,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,13.0,23.0,24.0
Kenya,Kakamega County,Matungu Sub County,Namamali Ward,Lung'anyiro Dispensary,BIJNUVAacHF,Lung'anyiro Dispensary,Keipsl15972,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,136.0,78.0,223.0
Kenya,Kakamega County,Lugari Sub County,Lugari Ward,Lunyito Dispensary,tqzXoxtCQzd,Lunyito Dispensary,Keipsl15974,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,21.0,23.0,12.0
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Lusheya Health Centre,PkXIeGkyIFW,Lusheya Health Centre,Keipsl15977,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,39.0,104.0,121.0
Kenya,Kakamega County,Navakholo Sub County,Bunyala East Ward,Lutaso Dispensary,JncuH3qBeAf,Lutaso Dispensary,Keipsl15978,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,2.0,10.0,13.0
Kenya,Migori County,Rongo Sub County,North kamagambo Ward,Lwala Dispensary,nMhTNI43tXX,Lwala Dispensary,Keipsl13740,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,136.0,235.0,
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Lwanda Dispensary,KUWEmbWKE4w,Lwanda Dispensary,Keipsl13741,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,16.0,36.0,
Kenya,Kakamega County,Butere Sub County,Marenyo-Shianda Ward,Mabole Health Centre,t6T6Lp5Nv9q,Mabole Health Centre,Keipsl17297,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,21.0,38.0,84.0
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Mabusi Health Centre,JDwdTF9cBCD,Mabusi Health Centre,Keipsl15983,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,80.0,94.0,138.0
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Macalder Mission Dispensary,IAO3WS6Euh7,Macalder Mission Dispensary,Keipsl13744,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,,8.0,
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Macalder Sub-District Hospital,kEpngRTXZui,Macalder Sub-District Hospital,Keipsl13745,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,34.0,105.0,
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Magutuni District Hospital,jXqVorDP9fd,Magutuni District Hospital,Keipsl12445,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,51.0,102.0,56.0
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Mahanga Dispensary - Kakamega,KbveWYw8bqX,Mahanga Dispensary - Kakamega,Keipsl15987,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,14.0,23.0,23.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha South Ward,Mahatma Gandi Health Centre,JRYMEa2JZQB,Mahatma Gandi Health Centre,Keipsl16144,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,60.0,31.0,90.0
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,Majengo Dispensary,Mxyqk4tFnOv,Majengo Dispensary,Keipsl15988,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,23.0,42.0,28.0
Kenya,Kakamega County,Mumias East Sub County,Malaha/Isongo/Makunga Ward,Makunga Rhdc,COYRudkDeSW,Makunga Rhdc,Keipsl15991,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,22.0,74.0,130.0
Kenya,Kakamega County,Mumias East Sub County,Malaha/Isongo/Makunga Ward,Malaha Dispensary,w7SJ2NgYAqH,Malaha Dispensary,Keipsl17150,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,28.0,68.0,123.0
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Malava District Hospital,cqp51lWfUns,Malava District Hospital,Keipsl15996,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,441.0,435.0,456.0
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Malekha Dispensary,mnspZPLCcuH,Malekha Dispensary,Keipsl15997,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,8.0,30.0,31.0
Kenya,Kakamega County,Malava Sub County,Manda-shivanga Ward,Manda Dispensary,nMKhB0PJEyo,Manda Dispensary,Keipsl17681,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,30.0,59.0,52.0
Kenya,Kakamega County,Butere Sub County,Marama South Ward,Manyala Sub-District Hospital,RJYkgRNFFj5,Manyala Sub-District Hospital,Keipsl15999,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,39.0,95.0,108.0
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Mapengo Dispensary,phxcaAe0dOL,Mapengo Dispensary,Keipsl16000,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,12.0,13.0,12.0
Kenya,Migori County,Awendo Sub County,South sakwa Ward,Mariwa Health Centre,Pvfw5TucKTw,Mariwa Health Centre,Keipsl13778,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,7.0,71.0,
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Masaba Health Centre,qVzZHRIlyv6,Masaba Health Centre,Keipsl13779,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,8.0,67.0,
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Matete Health Centre,jW1MvDnXAAw,Matete Health Centre,Keipsl16005,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,90.0,32.0,149.0
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Matioli Dispensary,PPccArGCTdL,Matioli Dispensary,Keipsl16006,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,8.0,20.0,19.0
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Matoso Health Clinic,a6sKrTJDysy,Matoso Health Clinic,Keipsl13793,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,8.0,29.0,
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Nursing Home,O7MgRQ6puSB,Matunda Nursing Home,Keipsl16007,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,51.0,35.0,73.0
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub-District Hospital,ivuvBg4nrhH,Matunda Sub-District Hospital,Keipsl16008,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,54.0,101.0,145.0
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub-District Hospital,vEOMUq2agFf,Matungu Sub-District Hospital,Keipsl16037,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,213.0,280.0,404.0
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,OSRaSLtavEs,Maturu Dispensary,Keipsl16009,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,73.0,83.0,92.0
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub-District Hospital,qsjE5Rj4p3d,Mautuma Sub-District Hospital,Keipsl16010,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,49.0,132.0,168.0
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mbagara Dispensary,APQee1H4iy9,Mbagara Dispensary,Keipsl16011,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,19.0,10.0,31.0
Kenya,Migori County,Uriri Sub County,West kanyamkago Ward,Midida Dispensary,S4IL4874EtX,Midida Dispensary,Keipsl17342,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,32.0,36.0,
Kenya,Migori County,Suna East Sub County,Suna central Ward,Midoti Dispensary,mpYpmo5LNhl,Midoti Dispensary,Keipsl13804,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,23.0,50.0,
Kenya,Migori County,Suna East Sub County,Suna central Ward,Migori District Hospital,bvnioDISVlt,Migori District Hospital,Keipsl13805,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,316.0,446.0,
Kenya,Migori County,Rongo Sub County,North kamagambo Ward,Minyenya Dispensary,J2kEZav8gZq,Minyenya Dispensary,Keipsl13809,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,40.0,96.0,
Kenya,Kakamega County,Matungu Sub County,Namamali Ward,Mirere Health Centre,jZGmuB9E9xH,Mirere Health Centre,Keipsl17931,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,21.0,41.0,69.0
Kenya,Kakamega County,Likuyani Sub County,Sinoko Ward,Mlimani Dispensary,ZMffmwBrJCs,Mlimani Dispensary,Keipsl18625,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,25.0,43.0,40.0
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Mogori-Komasimo Health Centre,s5PiipA6x6L,Mogori-Komasimo Health Centre,Keipsl16721,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,35.0,67.0,
Kenya,Migori County,Kuria West Sub County,Nyamosense/komosoko Ward,Motemorabu Dispensary,gkwBlG68ur4,Motemorabu Dispensary,Keipsl13824,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,19.0,35.0,
Kenya,Tharaka Nithi County,Chuka Sub County,Mugumoni Ward,Mpukoni Health Centre,gWZzqLjSXUb,Mpukoni Health Centre,Keipsl12546,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,36.0,51.0,42.0
Kenya,Migori County,Kuria West Sub County,Mokerero Ward,Muchebe Dispensary,gxH4dPGTJqs,Muchebe Dispensary,Keipsl13830,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,13.0,18.0,
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Mugai Dispensary,tBFWOjE2rC6,Mugai Dispensary,Keipsl18779,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,4.0,11.0,34.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha west Ward,Mugomari Dispensary,SdpGm7SWcgm,Mugomari Dispensary,Keipsl17597,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,14.0,1.0,18.0
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Muhaka Disensary,GKrRogviV8Y,Muhaka Disensary,Keipsl16027,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,55.0,56.0,69.0
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Muhuru Health Centre,WekM2XuEQCR,Muhuru Health Centre,Keipsl13833,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,57.0,181.0,
Kenya,Tharaka Nithi County,Tharaka North Sub County,Mukothima Ward,Mukothima Health Centre,GdX6FEVfztL,Mukothima Health Centre,Keipsl12560,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,39.0,94.0,154.0
Kenya,Tharaka Nithi County,Mwimbi Sub County,Ganga Ward,Mukui Health Centre,W0NGQJPgGQR,Mukui Health Centre,Keipsl12561,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,17.0,26.0,33.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha South Ward,Mukumu Hospital,bGq23xnylaK,Mukumu Hospital,Keipsl16030,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,69.0,254.0,254.0
Kenya,Tharaka Nithi County,Chuka Sub County,Mugumoni Ward,Mukuuni Dispensary,XGZslyAbXPS,Mukuuni Dispensary,Keipsl12563,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,10.0,15.0,11.0
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mukuyu Dispensary,mgqssD3f66h,Mukuyu Dispensary,Keipsl16031,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,18.0,58.0,60.0
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Mulwanda Dispensary,YzbkK04iix8,Mulwanda Dispensary,Keipsl16033,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,49.0,74.0,78.0
Kenya,Kakamega County,Mumias West Sub County,Mumias Central Ward,Mumias Dispensary,TuYaQE4JH2P,Mumias Dispensary,Keipsl16035,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,78.0,131.0,143.0
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Mundobelwa Health Centre,s92WdzoyHOt,Mundobelwa Health Centre,Keipsl20516,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,13.0,35.0,33.0
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Mundoli Health Centre,B7uCUNReb1b,Mundoli Health Centre,Keipsl16040,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,6.0,7.0,12.0
Kenya,Kakamega County,Mumias East Sub County,East wanga Ward,Mung'ang'a Dispensary,CSoFbpje9u5,Mung'ang'a Dispensary,Keipsl16041,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,13.0,44.0,58.0
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Mung'ung'u Dispensary,s5YFIeuSf6n,Mung'ung'u Dispensary,Keipsl16042,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,52.0,59.0,59.0
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,Munyuki Dispensary,tW7h29SJH2j,Munyuki Dispensary,Keipsl16046,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,8.0,12.0,26.0
Kenya,Kakamega County,Ikolomani Sub County,Idakho Central Ward,Murudef Clinic,ZYG5WVpzaNI,Murudef Clinic,Keipsl16048,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,12.0,17.0,15.0
Kenya,Kakamega County,Mumias West Sub County,Musanda Ward,Musanda Dispensary,aJCHF4I2iEQ,Musanda Dispensary,keipsl25507,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,11.0,9.0,30.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Musembe Dispensary,YVt2ggIhWNF,Musembe Dispensary,Keipsl16865,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,14.0,14.0,17.0
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Musembe Dispensary (Lugari),yHugmGgiFYo,Musembe Dispensary (Lugari),Keipsl16051,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,16.0,4.0,40.0
Kenya,Tharaka Nithi County,Mwimbi Sub County,Muthambi Ward,Muthambi Health Centre,DcTeh7tKU1m,Muthambi Health Centre,Keipsl12589,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,95.0,142.0,143.0
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Mutindwa Dispensary,U2bOmE6Iyxy,Mutindwa Dispensary,Keipsl12597,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,,,4.0
Kenya,Kakamega County,Malava Sub County,Chemuche Ward,Muting'ong'o Dispensary,rS3uvMBh4Jv,Muting'ong'o Dispensary,Keipsl16054,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,10.0,34.0,31.0
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Mutsetsa Dispensary,ALNw3qMpp76,Mutsetsa Dispensary,Keipsl16055,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,15.0,29.0,29.0
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Mwihila Mission Hospital,ohaISEin0tS,Mwihila Mission Hospital,Keipsl16058,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,16.0,38.0,68.0
Kenya,Kakamega County,Lurambi Sub County,Sheywe Ward,Nabongo Dispensary,ceF6DC4e406,Nabongo Dispensary,Keipsl16059,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,64.0,124.0,140.0
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Nala Maternity and Nursing Home,PIMRz1wFA43,Nala Maternity and Nursing Home,Keipsl16062,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,24.0,30.0,16.0
Kenya,Kakamega County,Malava Sub County,Manda-shivanga Ward,Namagara Dispensary,PPFhlujDrwp,Namagara Dispensary,Keipsl16064,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,50.0,41.0,50.0
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Namasoli Health Centre,QDz4iCw6SYJ,Namasoli Health Centre,Keipsl16065,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,42.0,61.0,73.0
Kenya,Migori County,Nyatike Sub County,Macalder/kanyarwanda Ward,Namba Kodero Dispensary,BZ5uUPM0PS5,Namba Kodero Dispensary,Keipsl16273,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,16.0,56.0,
Kenya,Kakamega County,Navakholo Sub County,Bunyala East Ward,Namirama Dispensary,Y1PCQEz3sRe,Namirama Dispensary,Keipsl17178,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,15.0,20.0,38.0
Kenya,Kakamega County,Matungu Sub County,Kholera Ward,Namulungu Dispensary,tiLvujLq8qN,Namulungu Dispensary,Keipsl16070,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,33.0,45.0,45.0
Kenya,Kakamega County,Navakholo Sub County,Bunyala Central Ward,Navakholo Sub-District Hospital,zifJotehKTy,Navakholo Sub-District Hospital,Keipsl16078,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,161.0,245.0,256.0
Kenya,Migori County,Nyatike Sub County,North kadem Ward,Ndiwa Dispensary,n8ajmvbe2Wa,Ndiwa Dispensary,Keipsl13844,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,35.0,35.0,
Kenya,Migori County,Rongo Sub County,East kamagambo Ward,Ngere Dispensary,SCDCDcPZolX,Ngere Dispensary,Keipsl13850,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,15.0,47.0,
Kenya,Migori County,Awendo Sub County,South sakwa Ward,Ngo'nga Dispensary,bg3k7QjU0cx,Ngo'nga Dispensary,Keipsl17052,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,4.0,31.0,
Kenya,Migori County,Rongo Sub County,East kamagambo Ward,Ngodhe Dispensary,KDl6L2cRwd7,Ngodhe Dispensary,Keipsl13853,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,19.0,25.0,
Kenya,Migori County,Kuria East Sub County,Ntimaru west Ward,Ntimaru Sub-District Hospital,UfAfa4mGC3s,Ntimaru Sub-District Hospital,Keipsl13858,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,172.0,226.0,
Kenya,Migori County,Kuria West Sub County,Bukira Central/Ikerege Ward,Nyabokarange Dispensary,lz7nwFW7Gkz,Nyabokarange Dispensary,Keipsl13862,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,54.0,81.0,
Kenya,Migori County,Suna West Sub County,Oruba Ward,Nyaburi Clinic,C4UF6jTsTl0,Nyaburi Clinic,Keipsl13865,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,5.0,10.0,
Kenya,Migori County,Awendo Sub County,North sakwa Ward,Nyakuru Dispensary,WTUTON6qkjc,Nyakuru Dispensary,Keipsl13885,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,36.0,51.0,
Kenya,Migori County,Nyatike Sub County,Kachieng' Ward,Nyamanga Dispensary,QT4bZWY5x0w,Nyamanga Dispensary,Keipsl13896,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,3.0,20.0,
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Nyamaraga Health Centre,ypKQn0w6xjs,Nyamaraga Health Centre,Keipsl13897,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,76.0,167.0,
Kenya,Migori County,Uriri Sub County,North kanyamkago Ward,Nyamasare Dispensary,PVVHJXeDYvL,Nyamasare Dispensary,Keipsl13900,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,15.0,66.0,
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Nyamekongoroto Health Centre,USZtxCC2i0p,Nyamekongoroto Health Centre,Keipsl13907,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,25.0,73.0,
Kenya,Migori County,Kuria West Sub County,Mokerero Ward,Nyametaburo Health Centre,lduCUevPGIE,Nyametaburo Health Centre,Keipsl13909,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,35.0,42.0,
Kenya,Migori County,Nyatike Sub County,Got kachola Ward,Nyandago Koweru Dispensary,cHODWfP0W5k,Nyandago Koweru Dispensary,Keipsl13919,,Bd1sRVieTVy,FY20 Results Analytic Indicators: PMTCT_STAT Numerator,,,18.0,26.0,
