orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,datadescription,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Kieni Model Health Centre (Maara),GaO6Sb8DwmG,Kieni Model Health Centre (Maara),12295,,CoaZWJlOWNf,Currently On ART,,,44.0,46.0,49.0
Kenya,Tharaka Nithi County,Muthambi Sub County,Mitheru Ward,Kiini Health Centre,edCkgw4bfVq,Kiini Health Centre,12301,,CoaZWJlOWNf,Currently On ART,,,39.0,42.0,42.0
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Kilingili Health Centre,DdPmglUPme3,Kilingili Health Centre,15945,,CoaZWJlOWNf,Currently On ART,,,457.0,462.0,464.0
Kenya,Kakamega County,Malava Sub County,Chemuche Ward,Kimangeti Dispensary,UVRLJhXsWSL,Kimangeti Dispensary,15949,,CoaZWJlOWNf,Currently On ART,,,102.0,106.0,110.0
Kenya,Migori County,Nyatike Sub County,Kanyasa Ward,Kipingi Dispensary,LPKh4nXw3jE,Kipingi Dispensary,16269,,CoaZWJlOWNf,Currently On ART,,,199.0,199.0,204.0
Kenya,Kakamega County,Navakholo Sub County,Bunyala West Ward,Kisembe Dispensary,AKCk8JAY0dK,Kisembe Dispensary,20044,Dispesary,CoaZWJlOWNf,Currently On ART,,,28.0,30.0,33.0
Kenya,Migori County,Rongo Sub County,South Kamagambo Ward,Kitere Health Centre,f3XukP1v8uT,Kitere Health Centre,17341,,CoaZWJlOWNf,Currently On ART,,,340.0,340.0,340.0
Kenya,Migori County,Nyatike Sub County,North Kadem Ward,Kituka Dispensary,syMX95GoW0g,Kituka Dispensary,13706,,CoaZWJlOWNf,Currently On ART,,,439.0,445.0,449.0
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Kochola Dispensary,CriwA8mhWOo,Kochola Dispensary,20134,,CoaZWJlOWNf,Currently On ART,,,104.0,105.0,107.0
Kenya,Migori County,Uriri Sub County,North Kanyamkago Ward,Koloo Dispensary,iX9MCYrhHOP,Koloo Dispensary,17038,,CoaZWJlOWNf,Currently On ART,,,342.0,348.0,352.0
Kenya,Migori County,Uriri Sub County,South Kanyamkago Ward,Kolwal Dispensary,Cm5Cyjgr17X,Kolwal Dispensary,17344,,CoaZWJlOWNf,Currently On ART,,,285.0,283.0,274.0
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Kombato Dispensary,WPhMyqa7tMP,Kombato Dispensary,16270,,CoaZWJlOWNf,Currently On ART,,,391.0,395.0,389.0
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Kombe Dispensary,KpXqE32Rm1d,Kombe Dispensary,13713,,CoaZWJlOWNf,Currently On ART,,,40.0,39.0,39.0
Kenya,Migori County,Kuria West Sub County,Bukira Central/Ikerege Ward,Komomange Dispensary,IzN5bIUYzYC,Komomange Dispensary,13715,,CoaZWJlOWNf,Currently On ART,,,30.0,32.0,34.0
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Komosoko Dispensary,gX7mPV9tfav,Komosoko Dispensary,13716,,CoaZWJlOWNf,Currently On ART,,,9.0,10.0,11.0
Kenya,Kakamega County,Likuyani Sub County,Kongoni Ward,Kongoni Health Centre,iIngX6G2Ezq,Kongoni Health Centre,15955,,CoaZWJlOWNf,Currently On ART,,,475.0,481.0,495.0
Kenya,Migori County,Suna West Sub County,Wasimbete Ward,Kopanga Dispensary (CHAK),MQcFGwW1QsE,Kopanga Dispensary (CHAK),13718,Situated in Suba West division and its a FBO Facility,CoaZWJlOWNf,Currently On ART,,,394.0,400.0,406.0
Kenya,Migori County,Kuria East Sub County,Nyabasi East Ward,Kugitimo Health Centre,SZnkrFoimi2,Kugitimo Health Centre,13723,,CoaZWJlOWNf,Currently On ART,,,28.0,29.0,30.0
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Kuja Dispensary,aWpElDmioIw,Kuja Dispensary,13724,,CoaZWJlOWNf,Currently On ART,,,311.0,300.0,303.0
Kenya,Kakamega County,Malava Sub County,East Kabras Ward,Kuvasali Health Centre,El8fBMbWcrO,Kuvasali Health Centre,15959,,CoaZWJlOWNf,Currently On ART,,,169.0,174.0,180.0
Kenya,Migori County,Awendo Sub County,North Sakwa Ward,Kwoyo Kodalo Dispensary,FH1lPSOnK9z,Kwoyo Kodalo Dispensary,13729,,CoaZWJlOWNf,Currently On ART,,,415.0,415.0,392.0
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Likuyani Sub-County Hospital,AbSJUr5oge2,Likuyani Sub-County Hospital,15961,,CoaZWJlOWNf,Currently On ART,,,579.0,575.0,592.0
Kenya,Kakamega County,Matungu Sub County,Namamali Ward,Lubanga Dispensary,qZ6BE3zBvqk,Lubanga Dispensary,20671,,CoaZWJlOWNf,Currently On ART,,,14.0,12.0,13.0
Kenya,Kakamega County,Lugari Sub County,Lugari Ward,Lugari Forest Dispensary,QwmMZVZSkRy,Lugari Forest Dispensary,15964,,CoaZWJlOWNf,Currently On ART,,,218.0,218.0,220.0
Kenya,Kakamega County,Butere Sub County,Marama North Ward,Lukohe Health Centre,ZhDOwErGfV4,Lukohe Health Centre,17298,,CoaZWJlOWNf,Currently On ART,,,71.0,74.0,71.0
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,Lumakanda County Hospital,k0yug2XqYRT,Lumakanda County Hospital,15969,,CoaZWJlOWNf,Currently On ART,,,683.0,690.0,700.0
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Lumani Dispensary,r8z0MeOdroa,Lumani Dispensary,15970,,CoaZWJlOWNf,Currently On ART,,,149.0,152.0,156.0
Kenya,Kakamega County,Likuyani Sub County,Likuyani Ward,Lumino Dispensary,Z65JvisTm4o,Lumino Dispensary,18624,,CoaZWJlOWNf,Currently On ART,,,72.0,73.0,73.0
Kenya,Kakamega County,Matungu Sub County,Namamali Ward,Lung'anyiro Health Centre,V4mRikko5vW,Lung'anyiro Health Centre,15972,,CoaZWJlOWNf,Currently On ART,,,323.0,320.0,335.0
Kenya,Kakamega County,Lugari Sub County,Lugari Ward,Lunyito Dispensary,zvicDsjeRbr,Lunyito Dispensary,15974,,CoaZWJlOWNf,Currently On ART,,,44.0,43.0,44.0
Kenya,Kakamega County,Mumias East Sub County,Lusheya/Lubinu Ward,Lusheya Health Centre,vlaFA7e0Boh,Lusheya Health Centre,15977,,CoaZWJlOWNf,Currently On ART,,,249.0,253.0,257.0
Kenya,Kakamega County,Matungu Sub County,Khalaba Ward,Lutasio Health Centre,L63SjuByzdr,Lutasio Health Centre,25699,,CoaZWJlOWNf,Currently On ART,,,5.0,9.0,7.0
Kenya,Kakamega County,Navakholo Sub County,Bunyala East Ward,Lutaso Dispensary,TtPo1TF1tpl,Lutaso Dispensary,15978,,CoaZWJlOWNf,Currently On ART,,,58.0,62.0,63.0
Kenya,Migori County,Suna East Sub County,Suna Central Ward,LVCT Dice Clinic Migori,zrSaMWQz90i,LVCT Dice Clinic Migori,18897,MARPS intervention clinic,CoaZWJlOWNf,Currently On ART,,,215.0,198.0,197.0
Kenya,Migori County,Rongo Sub County,North Kamagambo Ward,Lwala Community Hospital,Z4h8itV1gpt,Lwala Community Hospital,13740,,CoaZWJlOWNf,Currently On ART,,,1465.0,1483.0,1499.0
Kenya,Migori County,Nyatike Sub County,North Kadem Ward,Lwanda Dispensary,YFSNlKvGVDj,Lwanda Dispensary,13741,,CoaZWJlOWNf,Currently On ART,,,666.0,667.0,670.0
Kenya,Kakamega County,Butere Sub County,Marenyo-shianda Ward,Mabole Health Centre,dkDsAHgijLc,Mabole Health Centre,17297,,CoaZWJlOWNf,Currently On ART,,,296.0,300.0,310.0
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Mabusi Health Centre,aTrw18DrKW1,Mabusi Health Centre,15983,,CoaZWJlOWNf,Currently On ART,,,524.0,531.0,536.0
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Macalder Sub-County Hospital,BXOrXdOZoWE,Macalder Sub-County Hospital,13745,,CoaZWJlOWNf,Currently On ART,,,1384.0,1392.0,1409.0
Kenya,Migori County,Kuria East Sub County,Nyabasi West Ward,Maeta Dispensary,Dl3IhHA46dv,Maeta Dispensary,22113,,CoaZWJlOWNf,Currently On ART,,,13.0,14.0,14.0
Kenya,Tharaka Nithi County,Mwimbi Sub County,Mwimbi Ward,Magutuni District Hospital,fXf88nqZeKn,Magutuni District Hospital,12445,Magutuni Keria Road,CoaZWJlOWNf,Currently On ART,,,262.0,267.0,273.0
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Mahanga Dispensary (Lugari),mzlrz5MPNNj,Mahanga Dispensary (Lugari),15987,,CoaZWJlOWNf,Currently On ART,,,50.0,52.0,53.0
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,Majengo Dispensary,lbpwWBn36iE,Majengo Dispensary,15988,,CoaZWJlOWNf,Currently On ART,,,61.0,62.0,68.0
Kenya,Tharaka Nithi County,Mwimbi Sub County,Chogoria Ward,Majira Dispensary,dKITOqGbRyb,Majira Dispensary,17891,Located at majira market,CoaZWJlOWNf,Currently On ART,,,27.0,32.0,31.0
Kenya,Migori County,Kuria East Sub County,Ntimaru West Ward,Makararangwe Dispensary,mr3btxzpInp,Makararangwe Dispensary,13758,,CoaZWJlOWNf,Currently On ART,,,37.0,40.0,46.0
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Makhwabuye Dispensary,TYkBVzWiBrE,Makhwabuye Dispensary,25662,,CoaZWJlOWNf,Currently On ART,,,5.0,5.0,6.0
Kenya,Kakamega County,Mumias East Sub County,Malaha/Isongo/Makunga Ward,Makunga Sub-County Hospital,WHog7fSSmKt,Makunga Sub-County Hospital,15991,,CoaZWJlOWNf,Currently On ART,,,674.0,682.0,693.0
Kenya,Kakamega County,Shinyalu Sub County,Murhanda Ward,Makuyi Dispensary,dijRu26g4EB,Makuyi Dispensary,21695,,CoaZWJlOWNf,Currently On ART,,,2.0,3.0,3.0
Kenya,Kakamega County,Mumias East Sub County,Malaha/Isongo/Makunga Ward,Malaha Dispensary,sS7IzDF2Tm1,Malaha Dispensary,17150,,CoaZWJlOWNf,Currently On ART,,,167.0,172.0,178.0
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Malava Sub County Hospital,pxlVNltvIME,Malava Sub County Hospital,15996,,CoaZWJlOWNf,Currently On ART,,,1292.0,1297.0,1352.0
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Malekha Dispensary,CceWNo4yXvT,Malekha Dispensary,15997,,CoaZWJlOWNf,Currently On ART,,,78.0,77.0,74.0
Kenya,Kakamega County,Malava Sub County,Chemuche Ward,Malichi Dispensary,DP72aqL87cB,Malichi Dispensary,20843,,CoaZWJlOWNf,Currently On ART,,,34.0,41.0,27.0
Kenya,Kakamega County,Malava Sub County,Manda-shivanga Ward,Manda Dispensary,S0pNUj8UTsw,Manda Dispensary,17681,,CoaZWJlOWNf,Currently On ART,,,169.0,169.0,172.0
Kenya,Kakamega County,Butere Sub County,Marama South Ward,Manyala Sub County Hospital,Jq3sWm3tMJy,Manyala Sub County Hospital,15999,,CoaZWJlOWNf,Currently On ART,,,733.0,737.0,741.0
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Mapengo Dispensary,M6xawHYldR7,Mapengo Dispensary,16000,,CoaZWJlOWNf,Currently On ART,,,36.0,36.0,35.0
Kenya,Migori County,Awendo Sub County,South Sakwa Ward,Mariwa Health Centre,LGgFPRuWpws,Mariwa Health Centre,13778,,CoaZWJlOWNf,Currently On ART,,,712.0,703.0,706.0
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Masaba Health Centre,KJrHBLlkXkW,Masaba Health Centre,13779,,CoaZWJlOWNf,Currently On ART,,,296.0,301.0,308.0
Kenya,Kakamega County,Lurambi Sub County,Mahiakalo Ward,Masinde Muliro University of Science and Technology Clinic,J2atPWRHPz7,Masinde Muliro University of Science and Technology Clinic,16764,,CoaZWJlOWNf,Currently On ART,,,18.0,19.0,17.0
Kenya,Migori County,Kuria East Sub County,Ntimaru West Ward,Matare SDA Dispensary,l8miWevqFuS,Matare SDA Dispensary,13788,,CoaZWJlOWNf,Currently On ART,,,12.0,13.0,13.0
Kenya,Kakamega County,Lugari Sub County,Chevaywa Ward,Matete Health Centre,rxOzjXrbCkg,Matete Health Centre,16005,,CoaZWJlOWNf,Currently On ART,,,736.0,744.0,742.0
Kenya,Kakamega County,Lurambi Sub County,Butsotso South Ward,Matioli Dispensary,aldqNnKJgrg,Matioli Dispensary,16006,,CoaZWJlOWNf,Currently On ART,,,82.0,84.0,83.0
Kenya,Migori County,Nyatike Sub County,Got Kachola Ward,Matoso Health Clinic,bi747puqsrA,Matoso Health Clinic,13793,,CoaZWJlOWNf,Currently On ART,,,639.0,648.0,651.0
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Maternity Home,zRb4VBix3Qg,Matunda Maternity Home,16007,,CoaZWJlOWNf,Currently On ART,,,85.0,94.0,102.0
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub County Hospital,iuatmqJAf90,Matunda Sub County Hospital,16008,,CoaZWJlOWNf,Currently On ART,,,470.0,483.0,437.0
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,G.O.K,CoaZWJlOWNf,Currently On ART,,,1327.0,1348.0,1345.0
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,ilI3ROaTEuf,Maturu Dispensary,16009,,CoaZWJlOWNf,Currently On ART,,,219.0,235.0,253.0
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub County Hospital,s7kF3iHFhmi,Mautuma Sub County Hospital,16010,,CoaZWJlOWNf,Currently On ART,,,476.0,486.0,495.0
Kenya,Kakamega County,Malava Sub County,West Kabras Ward,Mayuge Dispensary,xGjBNHxGFlj,Mayuge Dispensary,23136,Level 2 facility,CoaZWJlOWNf,Currently On ART,,,30.0,31.0,31.0
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mbagara Dispensary,ByiHGSgYyaR,Mbagara Dispensary,16011,,CoaZWJlOWNf,Currently On ART,,,51.0,51.0,60.0
Kenya,Migori County,Uriri Sub County,West Kanyamkago Ward,Midida Dispensary,UlOy160zonh,Midida Dispensary,17342,,CoaZWJlOWNf,Currently On ART,,,368.0,359.0,357.0
Kenya,Migori County,Suna East Sub County,Suna Central Ward,Midoti Dispensary,q3Hiw70svzH,Midoti Dispensary,13804,situated in Suba East Division and its  a GOK Facility,CoaZWJlOWNf,Currently On ART,,,375.0,385.0,403.0
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Migingo Island Clinic,Tc6CxDQqhM9,Migingo Island Clinic,24341,Situated at Migingo Island,CoaZWJlOWNf,Currently On ART,,,39.0,42.0,44.0
Kenya,Migori County,Suna East Sub County,Suna Central Ward,Migori County Referral Hospital,dOTpdQwrYeN,Migori County Referral Hospital,13805,Situated in Suba Central and its a GOK Facilily,CoaZWJlOWNf,Currently On ART,,,5019.0,5052.0,5083.0
Kenya,Migori County,Suna East Sub County,Suna Central Ward,Migori GK Prison Dispensary,xYVh11058m8,Migori GK Prison Dispensary,17728,Situated in Suba Central and its a GOK Facilily,CoaZWJlOWNf,Currently On ART,,,66.0,56.0,79.0
Kenya,Kakamega County,Ikolomani Sub County,Idakho South Ward,Milimani Dispensary,jqhdt0LKOF6,Milimani Dispensary,22551,,CoaZWJlOWNf,Currently On ART,,,7.0,7.0,8.0
Kenya,Migori County,Rongo Sub County,North Kamagambo Ward,Minyenya Health Centre,RuVa3z3qxpv,Minyenya Health Centre,13809,,CoaZWJlOWNf,Currently On ART,,,637.0,634.0,639.0
Kenya,Kakamega County,Matungu Sub County,Namamali Ward,Mirere Health Centre,wTvF9os0GY9,Mirere Health Centre,17931,,CoaZWJlOWNf,Currently On ART,,,73.0,74.0,72.0
Kenya,Kakamega County,Likuyani Sub County,Sinoko Ward,Mlimani Dispensary,W4iT4HvZqo1,Mlimani Dispensary,18625,,CoaZWJlOWNf,Currently On ART,,,86.0,89.0,97.0
Kenya,Migori County,Kuria West Sub County,Masaba Ward,Mogori-Komasimo Health Centre,sDgMJ46sG5P,Mogori-Komasimo Health Centre,16721,,CoaZWJlOWNf,Currently On ART,,,165.0,172.0,179.0
Kenya,Migori County,Kuria West Sub County,Nyanmosense/Komosoko Ward,Motemorabu Dispensary,IH4gWpzva9S,Motemorabu Dispensary,13824,,CoaZWJlOWNf,Currently On ART,,,55.0,62.0,54.0
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Mpukoni Health Centre,LMrrCJ5eIO3,Mpukoni Health Centre,12546,,CoaZWJlOWNf,Currently On ART,,,157.0,159.0,167.0
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Muchebe Dispensary,TzHwSMZNntq,Muchebe Dispensary,13830,,CoaZWJlOWNf,Currently On ART,,,35.0,36.0,42.0
Kenya,Kakamega County,Malava Sub County,Shirungu-mugai Ward,Mugai Dispensary,SL8fi4azWSe,Mugai Dispensary,18779,,CoaZWJlOWNf,Currently On ART,,,44.0,44.0,44.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha West Ward,Mugomari Dispensary,UptqVvZaPxr,Mugomari Dispensary,17597,,CoaZWJlOWNf,Currently On ART,,,63.0,66.0,65.0
Kenya,Kakamega County,Khwisero Sub County,Kisa West Ward,Muhaka Health Centre,Qvul0TKYFSw,Muhaka Health Centre,16027,,CoaZWJlOWNf,Currently On ART,,,320.0,332.0,336.0
Kenya,Migori County,Nyatike Sub County,Muhuru Ward,Muhuru Sub-County Hospital,cLo2mMOlSkq,Muhuru Sub-County Hospital,13833,,CoaZWJlOWNf,Currently On ART,,,1599.0,1593.0,1580.0
Kenya,Kakamega County,Malava Sub County,Butali/Chegulo Ward,Mukavakava Dispensary,iK7T2wLRJj2,Mukavakava Dispensary,25730,,CoaZWJlOWNf,Currently On ART,,,4.0,5.0,8.0
Kenya,Kakamega County,Malava Sub County,East Kabras Ward,Mukhuyu Dispensary,YkhmSwokh9z,Mukhuyu Dispensary,20870,its a dispensary owned by GOK,CoaZWJlOWNf,Currently On ART,,,7.0,7.0,7.0
Kenya,Tharaka Nithi County,Tharaka North Sub County,Mukothima Ward,Mukothima Health Centre,y7oiHjCpFVc,Mukothima Health Centre,12560,,CoaZWJlOWNf,Currently On ART,,,81.0,80.0,86.0
Kenya,Tharaka Nithi County,Mwimbi Sub County,Ganga Ward,Mukui Health Centre,cV6VsQJFA5A,Mukui Health Centre,12561,,CoaZWJlOWNf,Currently On ART,,,26.0,32.0,27.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha South Ward,Mukumu Hospital,tENZF6BO4Q7,Mukumu Hospital,16030,,CoaZWJlOWNf,Currently On ART,,,3737.0,3739.0,3743.0
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Mukuuni Dispensary,vCytWU2htrB,Mukuuni Dispensary,12563,,CoaZWJlOWNf,Currently On ART,,,74.0,72.0,80.0
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mukuyu Dispensary,z9FKHisHLl1,Mukuyu Dispensary,16031,,CoaZWJlOWNf,Currently On ART,,,206.0,208.0,209.0
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Mulwanda Health Centre,KWE4k0FdpyQ,Mulwanda Health Centre,16033,,CoaZWJlOWNf,Currently On ART,,,185.0,184.0,191.0
Kenya,Kakamega County,Mumias West Sub County,Mumias Central Ward,Mumias Level IV Hospital,FUmxPkE1UYR,Mumias Level IV Hospital,25166,,CoaZWJlOWNf,Currently On ART,,,116.0,122.0,127.0
Kenya,Kakamega County,Mumias West Sub County,Mumias Central Ward,Mumias Model Health Centre,pyNcZj1SiiO,Mumias Model Health Centre,16035,,CoaZWJlOWNf,Currently On ART,,,411.0,417.0,419.0
Kenya,Kakamega County,Mumias West Sub County,Mumias North Ward,Mumias Sugar Clinic,uBuA0tgQVms,Mumias Sugar Clinic,16038,,CoaZWJlOWNf,Currently On ART,,,161.0,167.0,167.0
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Mundobelwa Health Centre,Xcn5Q2e73rw,Mundobelwa Health Centre,20516,,CoaZWJlOWNf,Currently On ART,,,56.0,61.0,61.0
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Mundoli Health Centre,Sl09BVeTcZl,Mundoli Health Centre,16040,,CoaZWJlOWNf,Currently On ART,,,122.0,130.0,130.0
Kenya,Kakamega County,Mumias East Sub County,East Wanga Ward,Mung'ang'a Dispensary,eFmuvjEF89U,Mung'ang'a Dispensary,16041,,CoaZWJlOWNf,Currently On ART,,,111.0,108.0,107.0
Kenya,Kakamega County,Matungu Sub County,Koyonzo Ward,Mung'ung'u Dispensary,yBE1qjhnu5Q,Mung'ung'u Dispensary,16042,,CoaZWJlOWNf,Currently On ART,,,94.0,100.0,105.0
Kenya,Kakamega County,Butere Sub County,Marama West Ward,Mungungune Dispensary,Tvh3WinWPEb,Mungungune Dispensary,20672,,CoaZWJlOWNf,Currently On ART,,,31.0,31.0,33.0
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,Munyuki Dispensary,lUeBChLhZoD,Munyuki Dispensary,16046,,CoaZWJlOWNf,Currently On ART,,,80.0,79.0,83.0
Kenya,Kakamega County,Ikolomani Sub County,Idakho Central Ward,Murudef Dispensary,GsdR4nzQbYe,Murudef Dispensary,16048,,CoaZWJlOWNf,Currently On ART,,,32.0,32.0,31.0
Kenya,Kakamega County,Mumias West Sub County,Musanda Ward,Musanda Dispensary,dP6vWptiu3u,Musanda Dispensary,25507,,CoaZWJlOWNf,Currently On ART,,,88.0,97.0,104.0
Kenya,Kakamega County,Mumias East Sub County,Malaha/Isongo/Makunga Ward,Musango Dispensary,sSVe5omQLsG,Musango Dispensary,21100,Located a few meters from Musango Market,CoaZWJlOWNf,Currently On ART,,,16.0,18.0,21.0
Kenya,Kakamega County,Shinyalu Sub County,Isukha Central Ward,Musembe Dispensary,HLBR8Fm8NHq,Musembe Dispensary,16865,,CoaZWJlOWNf,Currently On ART,,,57.0,58.0,59.0
Kenya,Kakamega County,Lugari Sub County,Chekalini Ward,Musembe Dispensary (Lugari),cFRuOTWF3ur,Musembe Dispensary (Lugari),16051,,CoaZWJlOWNf,Currently On ART,,,91.0,93.0,94.0
Kenya,Tharaka Nithi County,Muthambi Sub County,Muthambi Ward,Muthambi Health Centre,iLfGXM4vg6l,Muthambi Health Centre,12589,NEAR MARIMA TOWN,CoaZWJlOWNf,Currently On ART,,,408.0,413.0,409.0
Kenya,Kakamega County,Malava Sub County,Chemuche Ward,Muting'ong'o Dispensary,Sy2bE0LtTJx,Muting'ong'o Dispensary,16054,,CoaZWJlOWNf,Currently On ART,,,53.0,59.0,60.0
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Mwihila Mission Hospital,cSJA4hwmlLm,Mwihila Mission Hospital,16058,,CoaZWJlOWNf,Currently On ART,,,74.0,77.0,84.0
Kenya,Kakamega County,Khwisero Sub County,Kisa North Ward,Mwikalikha Health Centre,VFkTXLKIbBT,Mwikalikha Health Centre,17410,,CoaZWJlOWNf,Currently On ART,,,36.0,40.0,41.0
Kenya,Kakamega County,Lurambi Sub County,Sheywe Ward,Nabongo Dispensary,uj2UMJenimd,Nabongo Dispensary,16059,,CoaZWJlOWNf,Currently On ART,,,493.0,514.0,523.0
Kenya,Kakamega County,Lurambi Sub County,Shirere Ward,Nala Maternity and Nursing Home,DIonv0JYDFH,Nala Maternity and Nursing Home,16062,,CoaZWJlOWNf,Currently On ART,,,248.0,258.0,265.0
Kenya,Kakamega County,Malava Sub County,Manda-shivanga Ward,Namagara Dispensary,bm0xjIsElOx,Namagara Dispensary,16064,,CoaZWJlOWNf,Currently On ART,,,152.0,167.0,167.0
Kenya,Kakamega County,Matungu Sub County,Kholera Ward,Namasanda Health Centre,zk1TORIw5Vg,Namasanda Health Centre,25698,,CoaZWJlOWNf,Currently On ART,,,,2.0,3.0
Kenya,Kakamega County,Khwisero Sub County,Kisa Central Ward,Namasoli Health Centre,z6NaFzIMBFT,Namasoli Health Centre,16065,,CoaZWJlOWNf,Currently On ART,,,607.0,612.0,600.0
Kenya,Migori County,Nyatike Sub County,Macalder/Kanyarwanda Ward,Namba Kodero Dispensary,SPfT81d1gVx,Namba Kodero Dispensary,16273,,CoaZWJlOWNf,Currently On ART,,,458.0,460.0,465.0
Kenya,Kakamega County,Navakholo Sub County,Bunyala East Ward,Namirama Dispensary,NaNOAO9vdQF,Namirama Dispensary,17178,dispensary,CoaZWJlOWNf,Currently On ART,,,33.0,30.0,33.0
Kenya,Kakamega County,Matungu Sub County,Kholera Ward,Namulungu Dispensary,s10bI57eZ6v,Namulungu Dispensary,16070,,CoaZWJlOWNf,Currently On ART,,,90.0,92.0,96.0
Kenya,Kakamega County,Lugari Sub County,Lumakanda Ward,National Youth Service Dispensary (Turbo),UOKEv02h8eL,National Youth Service Dispensary (Turbo),16077,,CoaZWJlOWNf,Currently On ART,,,127.0,127.0,125.0
Kenya,Kakamega County,Navakholo Sub County,Bunyala Central Ward,Navakholo Sub County Hospital,MPbxqvaEWLa,Navakholo Sub County Hospital,16078,hospital,CoaZWJlOWNf,Currently On ART,,,676.0,646.0,678.0
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Ndege Oriedo Dispensary,W3TSKRwkyvs,Ndege Oriedo Dispensary,17345,,CoaZWJlOWNf,Currently On ART,,,46.0,47.0,46.0
Kenya,Migori County,Nyatike Sub County,North Kadem Ward,Ndiwa Dispensary,JdqOvfWtH49,Ndiwa Dispensary,13844,,CoaZWJlOWNf,Currently On ART,,,635.0,623.0,627.0
Kenya,Migori County,Awendo Sub County,South Sakwa Ward,Ng'ong'a Dispensary,B8Y8xuk4MFf,Ng'ong'a Dispensary,17052,,CoaZWJlOWNf,Currently On ART,,,237.0,239.0,243.0
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Ngere Health Centre,leXuCmyYwWX,Ngere Health Centre,13850,,CoaZWJlOWNf,Currently On ART,,,520.0,519.0,524.0
Kenya,Migori County,Kuria West Sub County,Tagare Ward,Ngisiru Dispensary,EZfZFVztjgt,Ngisiru Dispensary,13851,,CoaZWJlOWNf,Currently On ART,,,5.0,5.0,5.0
Kenya,Migori County,Rongo Sub County,East Kamagambo Ward,Ngodhe Dispensary,XWycxNbm28F,Ngodhe Dispensary,13853,,CoaZWJlOWNf,Currently On ART,,,533.0,537.0,542.0
Kenya,Tharaka Nithi County,Tharaka South Sub County,Nkondi Ward,Nkondi Health Centre,DPab9wZiwKp,Nkondi Health Centre,12665,,CoaZWJlOWNf,Currently On ART,,,35.0,24.0,26.0
Kenya,Migori County,Kuria East Sub County,Ntimaru West Ward,Ntimaru Sub County Hospital,xt2lltkTLza,Ntimaru Sub County Hospital,13858,,CoaZWJlOWNf,Currently On ART,,,257.0,256.0,264.0
Kenya,Migori County,Kuria West Sub County,Bukira Central/Ikerege Ward,Nyabokarange Dispensary,hHb5SzuuyHK,Nyabokarange Dispensary,13862,,CoaZWJlOWNf,Currently On ART,,,69.0,73.0,76.0
Kenya,Migori County,Suna West Sub County,Ragana-oruba Ward,Nyaburi Clinic,ghUdW9zdUuu,Nyaburi Clinic,13865,Situated in Suba Central and a private clinic.,CoaZWJlOWNf,Currently On ART,,,35.0,44.0,34.0
