orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",5,8,7
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",12,14,15
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",3,3,2
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",16,15,14
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",8,8,9
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",17,18,21
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",9,10,9
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",20,19,17
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",11,12,13
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",9,9,10
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",23,24,22
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",5,4,5
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",11,11,14
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",,,1
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",6,6,5
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",1,1,1
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,1,2
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,1,1
Kenya,Nairobi County,Mathare Sub County,Kiamaiko Ward,Huruma Nursing Home,VGke2SoZbji,Huruma Nursing Home,Keipsl12976,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,1
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",1,1,1
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",2,2,4
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,2,
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",3,4,4
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",2,2,1
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",5,5,4
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",2,2,4
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",4,4,2
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",1,1,2
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",4,4,3
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",1,3,6
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",,,2
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",1,1,
Kenya,Nairobi County,Embakasi South Sub County,Imara Daima Ward,Imara Medical Clinic,t6V117Tqagy,Imara Medical Clinic,Keipsl12981,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,1
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,2,2
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",1,1,1
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,1
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",4,4,2
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",3,3,3
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",12,11,12
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",6,6,5
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",29,29,25
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",3,3,3
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",62,60,65
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",14,12,16
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",77,78,75
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",22,21,23
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",58,55,55
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",43,47,42
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,1
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",1,1,1
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",43,46,50
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",39,39,41
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",21,21,23
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",25,27,28
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",17,19,20
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",17,16,16
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",3,3,3
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jamaa Hospital,XBbnfah2NRg,Jamaa Hospital,Keipsl12984,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",7,7,8
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,2,2
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",3,3,2
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",4,6,5
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",6,6,6
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",7,8,9
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",2,3,3
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",28,27,26
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",9,9,8
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",60,55,52
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",18,18,20
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",91,92,92
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",26,24,21
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",143,142,140
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",42,44,36
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",103,95,97
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",42,41,43
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",82,93,102
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",38,40,43
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",6,4,4
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",2,1,1
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",58,59,49
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",41,44,43
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",18,19,29
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",26,23,24
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",16,16,14
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",12,14,16
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",7,7,10
Kenya,Nairobi County,Makadara Sub County,Harambee Ward,Jericho Health Centre,NU0smdU7y6G,Jericho Health Centre,Keipsl12988,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",9,8,11
Kenya,Nairobi County,Roysambu Sub County,Kahawa Ward,Kahawa West Health Centre,ErQjaqDw7Vx,Kahawa West Health Centre,Keipsl12997,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,1
Kenya,Nairobi County,Roysambu Sub County,Kahawa Ward,Kahawa West Health Centre,ErQjaqDw7Vx,Kahawa West Health Centre,Keipsl12997,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",2,2,2
Kenya,Nairobi County,Roysambu Sub County,Kahawa Ward,Kahawa West Health Centre,ErQjaqDw7Vx,Kahawa West Health Centre,Keipsl12997,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,2,1
Kenya,Nairobi County,Roysambu Sub County,Kahawa Ward,Kahawa West Health Centre,ErQjaqDw7Vx,Kahawa West Health Centre,Keipsl12997,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",4,4,4
Kenya,Nairobi County,Roysambu Sub County,Kahawa Ward,Kahawa West Health Centre,ErQjaqDw7Vx,Kahawa West Health Centre,Keipsl12997,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",2,3,5
Kenya,Nairobi County,Roysambu Sub County,Kahawa Ward,Kahawa West Health Centre,ErQjaqDw7Vx,Kahawa West Health Centre,Keipsl12997,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",8,8,7
Kenya,Nairobi County,Roysambu Sub County,Kahawa Ward,Kahawa West Health Centre,ErQjaqDw7Vx,Kahawa West Health Centre,Keipsl12997,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",40,41,39
