orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",16,15,12
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",11,11,10
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",13,9,12
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",8,8,11
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",2,2,2
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",12,8,8
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",7,7,7
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",4,6,8
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",8,6,3
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",4,4,2
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",5,4,5
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",4,4,6
Kenya,Turkana County,Turkana Central Sub County,Kalokol Ward,Kalokol (AIC) Health Centre,Z1qyIMLJcPz,Kalokol (AIC) Health Centre,Keipsl14663,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",2,2,2
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,1,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",,1,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",,1,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",6,6,5
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",3,3,2
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",,1,
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",5,5,6
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",2,2,2
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",1,1,2
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,2,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",,,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",,,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,1,
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",,,1
Kenya,Turkana County,Turkana North Sub County,Kaeris Ward,Kanakurudio Health Centre,RmCKMW2TcdV,Kanakurudio Health Centre,Keipsl14681,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",1,1,
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",,1,1
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",,1,
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",2,,6
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",2,,2
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",,5,2
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,,
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",,2,2
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",1,2,2
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",,2,2
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",,2,2
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",,1,1
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",1,,
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",,1,
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",,1,
Kenya,Turkana County,Turkana Central Sub County,Kanamkemer Ward,Kanamkemer Health Centre,hvUZ7TbgWD1,Kanamkemer Health Centre,Keipsl25423,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",1,1,1
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",1,2,2
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,1,3
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,2,4
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",5,6,6
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",2,2,2
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",1,1,1
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",1,,
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",7,7,6
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",12,13,8
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",3,4,3
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",11,11,19
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",8,7,8
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",10,10,6
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",6,6,5
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",10,10,14
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",4,4,5
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",5,5,3
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",3,3,1
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",3,4,3
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",2,2,2
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",,,1
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",3,3,2
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,1,2
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,1,1
Kenya,Turkana County,Turkana North Sub County,Lakezone Ward,Kataboi Dispensary,opXmcR030VL,Kataboi Dispensary,Keipsl14814,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",1,1,1
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",2,3,2
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",2,2,2
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",6,4,4
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",3,3,3
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",4,5,4
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",2,2,3
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",13,10,12
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",3,8,2
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",18,22,17
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",2,11,2
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",25,12,25
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",14,7,10
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",23,13,24
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",9,6,10
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",21,16,15
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",12,12,10
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",14,23,18
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",15,21,13
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",5,8,6
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",3,2,4
Kenya,Turkana County,Turkana South Sub County,Katilu Ward,Katilu District Hospital,jf1Cj05bjMF,Katilu District Hospital,Keipsl14818,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",12,12,14
