orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",70,72,75
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",30,33,37
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",144,144,141
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",29,28,29
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",228,235,232
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",63,61,65
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",262,270,253
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",96,98,96
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",277,274,281
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",113,114,110
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",10,9,7
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",3,4,5
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",247,257,261
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",114,112,120
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",158,161,154
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",94,99,90
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",116,121,142
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",77,77,78
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",79,80,89
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",67,71,87
Kenya,Embu County,Manyatta Sub County,Kirimari Ward,Embu Provincial General Hospital,IROLxe1CWyV,Embu Provincial General Hospital,Keipsl12004,Hyvw9VnZ2ch.OMVFa98P0Yg,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",,2,2
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,1
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",,1,1
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",1,1,1
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",4,3,3
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",2,3,4
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",,2,2
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",6,6,5
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",1,2,1
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",7,6,6
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",3,3,2
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",4,6,6
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",3,2,3
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",3,2,2
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",5,5,5
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,1
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",3,5,4
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,1,
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",,1,2
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",1,1,1
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",2,2,2
Kenya,Embu County,Mbeere South Sub County,Mbeti South Ward,Gachuriri Dispensary,ulvOUkZPOys,Gachuriri Dispensary,Keipsl12023,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,,1
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",1,1,1
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",4,5,2
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",3,3,3
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",4,4,5
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",6,6,5
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",7,7,12
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",5,4,5
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",14,17,14
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,2,3
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",20,23,21
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",5,5,6
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",13,16,21
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",9,9,9
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",20,21,17
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",13,12,9
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",21,22,24
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",12,11,15
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,1,
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",3,3,3
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",21,22,25
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",17,17,18
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",13,14,14
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",4,4,4
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",7,7,8
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",5,5,5
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",10,10,11
Kenya,Embu County,Mbeere South Sub County,Mwea Ward,Gategi Health Centre,lmtezswxrLy,Gategi Health Centre,Keipsl16463,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",2,2,4
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,,
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",1,,
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",10,11,13
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",5,5,5
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",7,7,8
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",10,10,10
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",16,18,16
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",6,7,7
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",18,19,22
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",9,8,8
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",42,39,35
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",8,8,5
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",49,46,44
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",13,13,12
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",53,51,50
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",30,28,24
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",46,43,47
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",26,29,26
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",11,11,8
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",3,5,5
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",44,45,43
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",16,17,18
Kenya,Embu County,Mbeere North Sub County,Evurore Ward,Ishiara Sub-District Hospital,gwZuDfkIEkI,Ishiara Sub-District Hospital,Keipsl16464,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",32,32,29
