orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",21,18,24
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",15,14,18
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",3,3,2
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",7,6,5
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",30,31,29
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",13,15,18
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",10,10,7
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",8,10,10
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",5,6,10
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",8,8,10
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",11,11,13
Kenya,Meru County,Igembe Central Sub County,Kangeta Ward,Kangeta Health Centre,sNlRanexgey,Kangeta Health Centre,Keipsl12174,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",3,3,4
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",3,3,4
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",1,1,
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",9,9,6
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",4,4,4
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",7,8,8
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",7,8,8
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",17,17,19
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",4,3,5
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",24,25,25
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",14,12,12
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",47,46,45
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",22,21,17
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",72,70,76
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",26,26,30
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",81,79,68
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",39,38,40
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",83,82,86
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",48,49,48
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,2,2
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",7,7,6
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",57,58,61
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",43,43,45
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",42,45,41
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",21,21,23
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",18,17,24
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",22,19,25
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",12,12,12
Kenya,Meru County,Imenti South Sub County,Abogeta East Ward,Kanyakine District Hospital,XGw1fCwVLc6,Kanyakine District Hospital,Keipsl12181,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",14,15,17
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,1
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",4,4,3
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",2,3,4
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",,,1
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",2,2,2
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",1,1,1
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,1,1
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",4,3,3
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",6,7,7
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",3,3,3
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",6,7,6
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",2,2,1
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",9,7,10
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",7,8,7
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",3,6,7
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",2,2,2
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",7,7,6
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",3,3,4
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",3,3,4
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,1,1
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",4,4,4
Kenya,Meru County,Imenti Central Sub County,Mwangathia Ward,Kaongo Health Centre,UW4LuVnAN23,Kaongo Health Centre,Keipsl12192,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",2,2,2
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,3,2
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",,,1
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",1,2,2
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",2,2,2
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",1,1,1
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",,2,2
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",2,2,1
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",1,2,4
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",3,4,5
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",2,2,1
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,1,1
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,,
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",1,1,2
Kenya,Meru County,Tigania East Sub County,Karama Ward,Karama Dispensary,UFJmL1fAqoW,Karama Dispensary,Keipsl12195,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",,1,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",,,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",,,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",1,,
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",2,2,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",3,3,4
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",,,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",,1,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",1,1,2
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",1,,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,1,1
Kenya,Meru County,Imenti South Sub County,Igoji East Ward,Kathigu Health Centre,OnAjLmJXtED,Kathigu Health Centre,Keipsl12232,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",,,1
Kenya,Meru County,Imenti North Sub County,Nyaki West Ward,Kathithi Dispensary,BlseYmiMH5L,Kathithi Dispensary,Keipsl12234,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",1,1,1
Kenya,Meru County,Imenti North Sub County,Nyaki West Ward,Kathithi Dispensary,BlseYmiMH5L,Kathithi Dispensary,Keipsl12234,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",1,,
Kenya,Meru County,Imenti North Sub County,Nyaki West Ward,Kathithi Dispensary,BlseYmiMH5L,Kathithi Dispensary,Keipsl12234,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",5,5,4
