orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",3,3,2
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",8,8,9
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",2,2,2
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",7,10,10
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",5,6,5
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",7,4,3
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",5,5,3
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",7,6,8
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",8,8,8
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",3,2,2
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",,1,1
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",4,6,7
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",4,5,4
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",2,2,4
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",3,2,3
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,2,2
Kenya,Nakuru County,Njoro Sub County,Njoro Ward,Huruma Dispensary,AdTqXtJBYOH,Huruma Dispensary,Keipsl14552,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",2,2,1
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",3,2,
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",,,1
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,3,3
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",4,4,2
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",5,3,5
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",2,2,2
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",14,12,5
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",3,7,2
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",18,16,24
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",2,,1
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",20,18,23
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",8,7,4
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",25,25,28
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",12,10,15
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",14,12,6
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",10,12,13
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",22,26,22
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",13,13,15
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",5,3,7
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",4,6,7
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",16,26,19
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",6,9,6
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,,3
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",10,8,14
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",10,16,6
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",4,4,2
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",3,2,11
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.Yy619I6uuTP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Male, Positive",8,6,9
Kenya,Nakuru County,Kuresoi North Sub County,Nyota Ward,Ikumbi Health Centre,dqG5iPGN6kc,Ikumbi Health Centre,Keipsl14559,,Hyvw9VnZ2ch.GnpJeq2XENE,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Male, Positive",,1,1
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",2,2,2
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",2,2,1
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",4,4,3
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",2,1,3
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",8,5,4
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",3,4,4
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",8,10,11
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",4,3,4
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",7,6,6
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",4,2,4
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",6,5,6
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",4,5,3
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",2,2,2
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,2,2
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,,
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",,1,
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",2,1,2
Kenya,Nakuru County,Nakuru North Sub County,Kiamaina Ward,Impact Health Care,Kd6VrcJAsho,Impact Health Care,Keipsl20839,,Hyvw9VnZ2ch.YOMb0sp9VLV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 65+, Female, Positive",1,2,3
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,2,2
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",3,3,3
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.QqlHrg6f0Sm,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",3,3,3
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.LpnJL4zZxRH,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",3,4,4
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.LyXZybq6Sjf,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",14,17,17
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.NCnIv37EwU1,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Male, Positive",3,3,4
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.zqARzn2wVj5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",30,32,33
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.y9LP85d8t4b,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",4,6,6
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.Vi8sd7mvZW4,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",22,24,25
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.YDzeLL6xf5o,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Male, Positive",20,20,22
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.hRq4baaUamW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",18,19,19
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.XcW5HWccYYZ,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Male, Positive",21,21,22
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.PEXIFVXGP9S,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",14,14,14
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.zouTxRQ0kXP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",11,11,11
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.J8fGj3Iefbc,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",10,10,10
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.zUjkTTlva36,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",8,8,8
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.zLbjm4E1NsG,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,1,1
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.p1HABZs9ydt,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",,,1
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.VdMgEQkOtuV,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",7,7,7
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.i1yTaswn4qW,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",3,3,3
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.yWgBf6UOK8d,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,1,1
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.N9EXA1gNh16,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",4,4,4
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.ay6Bp2UGIE5,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",1,1,1
Kenya,Nakuru County,Nakuru West Sub County,London Ward,Industrial Area Dispensary,YgfCTnjlpQw,Industrial Area Dispensary,Keipsl14575,,Hyvw9VnZ2ch.lNnwcd2RT4K,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",1,1,1
Kenya,Nakuru County,Rongai Sub County,Menengai Ward,Kabarak Health Centre,ppqVbGFTa5d,Kabarak Health Centre,Keipsl14606,,Hyvw9VnZ2ch.dRjezxQktoz,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,1
Kenya,Nakuru County,Rongai Sub County,Menengai Ward,Kabarak Health Centre,ppqVbGFTa5d,Kabarak Health Centre,Keipsl14606,,Hyvw9VnZ2ch.jjUGfPF0ObP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",,1,1
Kenya,Nakuru County,Rongai Sub County,Menengai Ward,Kabarak Health Centre,ppqVbGFTa5d,Kabarak Health Centre,Keipsl14606,,Hyvw9VnZ2ch.AG0milXShQM,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",7,8,8
Kenya,Nakuru County,Rongai Sub County,Menengai Ward,Kabarak Health Centre,ppqVbGFTa5d,Kabarak Health Centre,Keipsl14606,,Hyvw9VnZ2ch.tEMe0224zlP,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",4,6,7
